,Year,Month,Day,Hour,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,price actual
34535,2018,12,9,22,374.0,503.0,5479.0,5788.0,298.0,0.0,698.0,2725.0,6962.0,55.0,101.0,169.0,327.0,2422.0,67.87
34536,2018,12,9,23,333.0,729.0,4006.0,3467.0,303.0,285.0,566.0,519.0,7010.0,57.0,94.0,3.0,312.0,7565.0,66.08
34537,2018,12,10,0,331.0,673.0,3802.0,2834.0,299.0,775.0,544.0,663.0,7010.0,57.0,92.0,3.0,313.0,7745.0,59.51
34538,2018,12,10,1,333.0,683.0,3824.0,2355.0,295.0,1113.0,545.0,579.0,7009.0,58.0,94.0,3.0,312.0,7699.0,55.86
34539,2018,12,10,2,328.0,689.0,3835.0,2221.0,284.0,1343.0,539.0,579.0,7013.0,59.0,92.0,2.0,316.0,7235.0,55.12
34540,2018,12,10,3,322.0,741.0,3863.0,2346.0,285.0,1312.0,531.0,551.0,7018.0,58.0,93.0,2.0,306.0,6847.0,53.81
34541,2018,12,10,4,316.0,749.0,3814.0,2343.0,280.0,1218.0,525.0,565.0,7022.0,57.0,92.0,2.0,304.0,6468.0,54.25
34542,2018,12,10,5,316.0,717.0,3999.0,2643.0,280.0,489.0,532.0,655.0,7029.0,57.0,91.0,3.0,302.0,6290.0,58.69
34543,2018,12,10,6,316.0,732.0,4291.0,3178.0,290.0,90.0,539.0,1941.0,7027.0,57.0,93.0,2.0,297.0,6087.0,67.06
34544,2018,12,10,7,316.0,734.0,4368.0,3404.0,281.0,0.0,552.0,2247.0,7029.0,58.0,93.0,64.0,296.0,5888.0,71.03
34545,2018,12,10,8,316.0,734.0,4399.0,3439.0,282.0,0.0,572.0,2658.0,7023.0,58.0,94.0,789.0,290.0,5730.0,70.72
34546,2018,12,10,9,316.0,740.0,4358.0,3430.0,290.0,0.0,579.0,2546.0,7024.0,58.0,91.0,1712.0,288.0,5515.0,71.1
34547,2018,12,10,10,315.0,743.0,4288.0,3397.0,290.0,0.0,559.0,2047.0,7018.0,58.0,90.0,2622.0,291.0,5706.0,70.65
34548,2018,12,10,11,307.0,704.0,4196.0,3321.0,303.0,0.0,544.0,1258.0,7005.0,58.0,93.0,3257.0,291.0,6041.0,70.86
34549,2018,12,10,12,307.0,743.0,3956.0,3097.0,304.0,0.0,550.0,875.0,6999.0,57.0,93.0,3476.0,288.0,6099.0,69.99
34550,2018,12,10,13,304.0,700.0,3918.0,2986.0,301.0,93.0,559.0,689.0,6996.0,57.0,92.0,3567.0,289.0,6063.0,69.28
34551,2018,12,10,14,310.0,597.0,3817.0,2738.0,309.0,300.0,549.0,660.0,6992.0,57.0,94.0,3337.0,288.0,6074.0,69.27
34552,2018,12,10,15,308.0,683.0,3978.0,3080.0,306.0,0.0,549.0,755.0,6984.0,56.0,97.0,3052.0,289.0,5746.0,69.76
34553,2018,12,10,16,314.0,686.0,4338.0,3241.0,303.0,0.0,549.0,1344.0,6980.0,55.0,98.0,2403.0,289.0,5524.0,73.48
34554,2018,12,10,17,313.0,711.0,5020.0,3436.0,305.0,0.0,573.0,1745.0,6980.0,56.0,97.0,1202.0,295.0,5139.0,77.65
34555,2018,12,10,18,315.0,716.0,5449.0,3410.0,294.0,0.0,652.0,2962.0,6981.0,57.0,94.0,343.0,297.0,4933.0,76.23
34556,2018,12,10,19,316.0,711.0,5645.0,3419.0,295.0,0.0,670.0,3557.0,6983.0,57.0,90.0,186.0,294.0,4929.0,75.54
34557,2018,12,10,20,319.0,758.0,5562.0,3487.0,293.0,0.0,649.0,2631.0,6983.0,56.0,90.0,132.0,292.0,4844.0,74.16
34558,2018,12,10,21,318.0,760.0,5223.0,3423.0,292.0,0.0,570.0,2414.0,6987.0,56.0,89.0,74.0,290.0,4820.0,71.91
34559,2018,12,10,22,317.0,708.0,5084.0,3352.0,297.0,12.0,566.0,1336.0,6990.0,57.0,91.0,45.0,297.0,4874.0,69.53
34560,2018,12,10,23,348.0,454.0,5821.0,2832.0,213.0,128.0,1416.0,1174.0,5064.0,56.0,84.0,7.0,312.0,6518.0,68.77
34561,2018,12,11,0,348.0,418.0,5577.0,2549.0,215.0,422.0,1412.0,1133.0,5066.0,54.0,82.0,7.0,315.0,5711.0,64.42
34562,2018,12,11,1,351.0,432.0,5899.0,2605.0,219.0,977.0,1411.0,1097.0,5066.0,55.0,83.0,7.0,312.0,4982.0,62.07
34563,2018,12,11,2,347.0,477.0,5763.0,2575.0,220.0,1187.0,1423.0,1203.0,5067.0,56.0,83.0,7.0,309.0,4883.0,59.53
34564,2018,12,11,3,347.0,568.0,5358.0,2853.0,220.0,994.0,1406.0,1090.0,5070.0,55.0,84.0,7.0,285.0,4866.0,59.68
34565,2018,12,11,4,348.0,612.0,5607.0,3379.0,219.0,570.0,1379.0,1054.0,5070.0,55.0,85.0,7.0,278.0,4598.0,59.74
34566,2018,12,11,5,356.0,630.0,7477.0,4473.0,221.0,15.0,1395.0,2206.0,5069.0,55.0,85.0,7.0,278.0,3979.0,63.86
34567,2018,12,11,6,367.0,678.0,9859.0,5208.0,217.0,0.0,1389.0,4632.0,5068.0,59.0,85.0,7.0,280.0,3395.0,70.55
34568,2018,12,11,7,376.0,727.0,10620.0,5627.0,258.0,1.0,1388.0,4272.0,5067.0,61.0,86.0,210.0,284.0,2696.0,75.29
34569,2018,12,11,8,378.0,720.0,11137.0,5935.0,278.0,1.0,1398.0,4344.0,5067.0,64.0,88.0,753.0,303.0,2407.0,75.5
34570,2018,12,11,9,381.0,721.0,11157.0,6010.0,277.0,1.0,1374.0,3690.0,5065.0,61.0,87.0,1192.0,309.0,2578.0,75.12
34571,2018,12,11,10,377.0,719.0,11161.0,6232.0,281.0,1.0,1393.0,3711.0,5067.0,68.0,87.0,1471.0,305.0,2587.0,73.3
34572,2018,12,11,11,352.0,713.0,11734.0,6382.0,281.0,1.0,1403.0,2527.0,5068.0,68.0,90.0,1589.0,298.0,2384.0,71.07
34573,2018,12,11,12,349.0,709.0,11034.0,6525.0,285.0,1.0,1395.0,2141.0,5066.0,63.0,91.0,1558.0,300.0,2152.0,70.17
34574,2018,12,11,13,352.0,710.0,10772.0,6617.0,285.0,1.0,1408.0,2007.0,5065.0,68.0,90.0,1336.0,302.0,2034.0,70.99
34575,2018,12,11,14,346.0,716.0,11325.0,6700.0,277.0,1.0,1392.0,2028.0,5064.0,68.0,92.0,1008.0,302.0,1908.0,72.74
34576,2018,12,11,15,321.0,716.0,11771.0,6721.0,280.0,1.0,1395.0,3411.0,5063.0,66.0,95.0,436.0,299.0,1846.0,72.99
34577,2018,12,11,16,315.0,710.0,11485.0,6683.0,285.0,0.0,1409.0,4865.0,5062.0,62.0,95.0,78.0,308.0,1814.0,74.78
34578,2018,12,11,17,347.0,715.0,11647.0,6666.0,292.0,0.0,1413.0,6222.0,5061.0,63.0,96.0,9.0,306.0,1946.0,78.11
34579,2018,12,11,18,348.0,716.0,11365.0,6677.0,292.0,0.0,1407.0,6313.0,5061.0,62.0,97.0,14.0,311.0,1966.0,78.38
34580,2018,12,11,19,349.0,716.0,11131.0,6609.0,284.0,1.0,1409.0,3954.0,5062.0,63.0,96.0,6.0,311.0,1831.0,75.88
34581,2018,12,11,20,351.0,715.0,11005.0,6661.0,297.0,1.0,1405.0,3425.0,5063.0,63.0,91.0,6.0,307.0,1744.0,73.48
34582,2018,12,11,21,363.0,714.0,10459.0,6590.0,303.0,1.0,1390.0,1897.0,5063.0,55.0,91.0,7.0,305.0,1518.0,69.62
34583,2018,12,11,22,373.0,691.0,8901.0,6502.0,297.0,1.0,1386.0,1448.0,5065.0,55.0,92.0,6.0,301.0,1249.0,68.36
34584,2018,12,11,23,363.0,696.0,6094.0,4712.0,275.0,1.0,1019.0,1466.0,6042.0,58.0,96.0,15.0,284.0,4600.0,66.1
34585,2018,12,12,0,365.0,674.0,5748.0,4183.0,275.0,1.0,1005.0,1243.0,6043.0,58.0,96.0,15.0,282.0,4720.0,59.84
34586,2018,12,12,1,366.0,633.0,5300.0,3987.0,275.0,1.0,1002.0,803.0,6042.0,58.0,95.0,14.0,282.0,4875.0,57.45
34587,2018,12,12,2,362.0,595.0,5392.0,3865.0,255.0,1.0,1002.0,867.0,6041.0,58.0,92.0,13.0,276.0,4611.0,54.62
34588,2018,12,12,3,368.0,583.0,5213.0,3891.0,244.0,1.0,1005.0,950.0,6040.0,59.0,88.0,13.0,275.0,4350.0,55.02
34589,2018,12,12,4,366.0,667.0,5654.0,4370.0,249.0,1.0,1009.0,1241.0,6040.0,58.0,91.0,13.0,274.0,4001.0,56.93
34590,2018,12,12,5,367.0,689.0,6731.0,4828.0,251.0,0.0,1019.0,4020.0,6039.0,59.0,93.0,14.0,275.0,3510.0,69.83
34591,2018,12,12,6,365.0,711.0,8569.0,5209.0,272.0,0.0,1077.0,6004.0,6039.0,60.0,96.0,15.0,272.0,3196.0,71.56
34592,2018,12,12,7,370.0,684.0,10151.0,5196.0,302.0,0.0,1114.0,6674.0,6037.0,65.0,94.0,54.0,270.0,2871.0,76.08
34593,2018,12,12,8,374.0,720.0,10624.0,5210.0,303.0,0.0,1161.0,7270.0,6036.0,67.0,95.0,423.0,274.0,2457.0,76.39
34594,2018,12,12,9,371.0,713.0,10839.0,5243.0,303.0,0.0,1177.0,7309.0,6036.0,68.0,99.0,959.0,268.0,2259.0,77.29
34595,2018,12,12,10,375.0,721.0,10368.0,5198.0,306.0,0.0,1176.0,6996.0,6034.0,67.0,97.0,1435.0,269.0,2518.0,77.26
34596,2018,12,12,11,370.0,722.0,10422.0,5203.0,306.0,1.0,1172.0,5855.0,6031.0,69.0,92.0,1683.0,272.0,3144.0,75.9
34597,2018,12,12,12,374.0,721.0,9937.0,5163.0,309.0,1.0,1160.0,4579.0,6032.0,68.0,100.0,1700.0,274.0,3759.0,74.82
34598,2018,12,12,13,369.0,722.0,10283.0,5169.0,309.0,1.0,1132.0,3880.0,6034.0,69.0,101.0,1485.0,271.0,4120.0,73.95
34599,2018,12,12,14,373.0,722.0,10241.0,5201.0,305.0,1.0,1119.0,4347.0,6035.0,67.0,101.0,1106.0,269.0,4694.0,73.85
34600,2018,12,12,15,373.0,722.0,10334.0,5214.0,309.0,1.0,1108.0,4203.0,6036.0,66.0,101.0,534.0,262.0,5234.0,73.7
34601,2018,12,12,16,373.0,722.0,10285.0,5186.0,309.0,1.0,1092.0,4460.0,6038.0,65.0,102.0,140.0,259.0,5874.0,74.65
34602,2018,12,12,17,369.0,720.0,10110.0,5164.0,310.0,1.0,1113.0,4642.0,6038.0,66.0,102.0,28.0,261.0,6850.0,77.02
34603,2018,12,12,18,373.0,722.0,10019.0,5161.0,310.0,1.0,1120.0,4155.0,6036.0,66.0,103.0,22.0,270.0,7632.0,75.75
34604,2018,12,12,19,370.0,670.0,9809.0,5149.0,308.0,1.0,1137.0,3902.0,6038.0,66.0,107.0,20.0,275.0,8180.0,75.51
34605,2018,12,12,20,374.0,649.0,8860.0,5059.0,309.0,1.0,1086.0,2949.0,6039.0,66.0,105.0,20.0,277.0,8697.0,72.29
34606,2018,12,12,21,354.0,644.0,7055.0,4868.0,305.0,1.0,1055.0,1868.0,6039.0,59.0,100.0,20.0,276.0,9406.0,68.3
34607,2018,12,12,22,347.0,630.0,5785.0,4508.0,304.0,93.0,1038.0,1332.0,6038.0,59.0,100.0,10.0,277.0,9862.0,62.48
34608,2018,12,12,23,373.0,504.0,4909.0,3663.0,286.0,481.0,1020.0,1015.0,6037.0,58.0,97.0,4.0,279.0,10436.0,58.17
34609,2018,12,13,0,370.0,391.0,4396.0,3213.0,267.0,510.0,976.0,937.0,6037.0,57.0,95.0,9.0,281.0,10753.0,55.19
34610,2018,12,13,1,373.0,379.0,4019.0,2932.0,260.0,1116.0,938.0,776.0,6038.0,57.0,96.0,14.0,285.0,11029.0,52.11
34611,2018,12,13,2,375.0,391.0,4148.0,3018.0,261.0,1815.0,954.0,757.0,6038.0,57.0,96.0,13.0,281.0,10918.0,51.24
34612,2018,12,13,3,378.0,402.0,4251.0,2968.0,260.0,2119.0,1053.0,819.0,6037.0,57.0,95.0,13.0,280.0,10963.0,50.73
34613,2018,12,13,4,361.0,396.0,4357.0,3173.0,261.0,979.0,1067.0,912.0,6035.0,56.0,95.0,11.0,281.0,11027.0,51.02
34614,2018,12,13,5,344.0,390.0,4349.0,3398.0,263.0,519.0,1054.0,1193.0,6035.0,58.0,97.0,12.0,280.0,11531.0,55.6
34615,2018,12,13,6,340.0,440.0,4986.0,4235.0,281.0,124.0,1127.0,1830.0,6033.0,62.0,98.0,13.0,281.0,11409.0,65.51
34616,2018,12,13,7,346.0,466.0,5531.0,4634.0,278.0,1.0,1185.0,3558.0,6033.0,67.0,99.0,27.0,282.0,10616.0,72.21
34617,2018,12,13,8,338.0,468.0,6355.0,4644.0,273.0,1.0,1243.0,3904.0,6034.0,70.0,96.0,125.0,290.0,10323.0,73.02
34618,2018,12,13,9,332.0,476.0,6585.0,4769.0,273.0,1.0,1260.0,4262.0,6033.0,68.0,92.0,548.0,287.0,9973.0,74.32
34619,2018,12,13,10,324.0,480.0,6989.0,4547.0,278.0,1.0,1277.0,4214.0,5823.0,67.0,96.0,948.0,285.0,9689.0,73.57
34620,2018,12,13,11,328.0,476.0,6832.0,4222.0,279.0,0.0,1257.0,4446.0,6099.0,68.0,97.0,1136.0,282.0,10441.0,73.64
34621,2018,12,13,12,307.0,482.0,6729.0,4282.0,277.0,6.0,1227.0,3542.0,6099.0,71.0,101.0,1160.0,288.0,11620.0,71.53
34622,2018,12,13,13,315.0,482.0,6209.0,4258.0,276.0,1.0,1185.0,2288.0,6098.0,65.0,101.0,1204.0,291.0,12789.0,69.59
34623,2018,12,13,14,314.0,482.0,5938.0,4170.0,286.0,1.0,1185.0,1360.0,6097.0,60.0,100.0,1317.0,285.0,13663.0,66.78
34624,2018,12,13,15,341.0,482.0,6055.0,4179.0,290.0,1.0,1172.0,1291.0,6097.0,63.0,102.0,883.0,283.0,14316.0,65.61
34625,2018,12,13,16,341.0,482.0,6280.0,4383.0,290.0,1.0,1191.0,1961.0,6098.0,66.0,102.0,312.0,285.0,14288.0,68.23
34626,2018,12,13,17,339.0,482.0,6678.0,4484.0,291.0,1.0,1210.0,2877.0,6099.0,66.0,101.0,67.0,290.0,14220.0,73.77
34627,2018,12,13,18,341.0,482.0,6810.0,4610.0,299.0,1.0,1228.0,3545.0,6102.0,66.0,100.0,22.0,289.0,14087.0,74.46
34628,2018,12,13,19,344.0,482.0,6580.0,4692.0,301.0,1.0,1239.0,3609.0,6102.0,66.0,98.0,13.0,288.0,13927.0,75.01
34629,2018,12,13,20,342.0,482.0,6781.0,4837.0,302.0,1.0,1258.0,2957.0,6103.0,65.0,100.0,13.0,292.0,13321.0,73.3
34630,2018,12,13,21,342.0,482.0,6560.0,4802.0,297.0,1.0,1212.0,2141.0,6102.0,57.0,100.0,13.0,295.0,12879.0,70.83
34631,2018,12,13,22,340.0,382.0,5746.0,4229.0,295.0,1.0,1191.0,1609.0,6100.0,56.0,99.0,11.0,297.0,12696.0,64.79
34632,2018,12,13,23,336.0,209.0,5408.0,3820.0,282.0,1.0,1167.0,1444.0,6099.0,55.0,97.0,12.0,293.0,12268.0,56.12
34633,2018,12,14,0,338.0,197.0,5004.0,3762.0,283.0,1.0,1122.0,1111.0,6100.0,55.0,96.0,13.0,292.0,11797.0,55.0
34634,2018,12,14,1,338.0,194.0,4850.0,3744.0,279.0,391.0,1113.0,812.0,6100.0,55.0,94.0,12.0,283.0,11665.0,53.26
34635,2018,12,14,2,338.0,182.0,4642.0,3525.0,272.0,509.0,1105.0,764.0,6100.0,56.0,92.0,12.0,283.0,11650.0,52.8
34636,2018,12,14,3,337.0,190.0,4513.0,3272.0,260.0,508.0,1110.0,876.0,6100.0,56.0,93.0,12.0,289.0,11439.0,52.98
34637,2018,12,14,4,336.0,194.0,4803.0,3305.0,277.0,28.0,1122.0,956.0,6101.0,56.0,93.0,12.0,292.0,10939.0,54.55
34638,2018,12,14,5,342.0,202.0,5329.0,3652.0,279.0,122.0,1126.0,1471.0,6101.0,56.0,95.0,13.0,293.0,10566.0,57.02
34639,2018,12,14,6,342.0,232.0,6339.0,4501.0,286.0,1.0,1162.0,2892.0,6100.0,58.0,94.0,12.0,292.0,10310.0,67.84
34640,2018,12,14,7,346.0,229.0,7498.0,4782.0,292.0,1.0,1207.0,4067.0,6100.0,59.0,94.0,65.0,293.0,10083.0,72.68
34641,2018,12,14,8,344.0,237.0,8111.0,4848.0,297.0,1.0,1223.0,4048.0,6100.0,59.0,91.0,620.0,291.0,9824.0,73.18
34642,2018,12,14,9,332.0,239.0,8459.0,4825.0,304.0,1.0,1222.0,3726.0,6098.0,62.0,97.0,1595.0,291.0,9771.0,74.71
34643,2018,12,14,10,324.0,240.0,8589.0,4880.0,305.0,1.0,1215.0,3054.0,6098.0,65.0,98.0,2409.0,292.0,10206.0,74.16
34644,2018,12,14,11,338.0,241.0,8658.0,4519.0,307.0,1.0,1206.0,2528.0,6095.0,62.0,100.0,2871.0,290.0,10880.0,72.28
34645,2018,12,14,12,338.0,237.0,8253.0,4362.0,303.0,75.0,1202.0,1800.0,6097.0,57.0,101.0,2913.0,292.0,11576.0,69.85
34646,2018,12,14,13,339.0,222.0,8008.0,4545.0,297.0,600.0,1201.0,1508.0,6097.0,58.0,93.0,2805.0,293.0,11900.0,67.86
34647,2018,12,14,14,335.0,221.0,8138.0,4617.0,298.0,807.0,1206.0,1535.0,6097.0,58.0,88.0,2594.0,292.0,11661.0,67.5
34648,2018,12,14,15,314.0,221.0,8815.0,4627.0,298.0,775.0,1246.0,1747.0,6098.0,57.0,84.0,1985.0,291.0,10884.0,69.22
34649,2018,12,14,16,308.0,222.0,9239.0,4714.0,300.0,69.0,1283.0,2523.0,6099.0,57.0,93.0,771.0,295.0,10258.0,72.51
34650,2018,12,14,17,333.0,254.0,9364.0,4735.0,303.0,1.0,1317.0,3636.0,6098.0,57.0,97.0,112.0,280.0,10440.0,76.14
34651,2018,12,14,18,334.0,249.0,9423.0,4707.0,306.0,1.0,1340.0,4095.0,6098.0,57.0,97.0,41.0,283.0,10559.0,76.53
34652,2018,12,14,19,336.0,243.0,9093.0,4767.0,303.0,1.0,1339.0,3942.0,6099.0,57.0,98.0,30.0,275.0,10600.0,76.21
34653,2018,12,14,20,330.0,223.0,8791.0,4577.0,305.0,1.0,1326.0,3411.0,6100.0,58.0,98.0,18.0,270.0,10587.0,74.4
34654,2018,12,14,21,313.0,219.0,8469.0,4597.0,304.0,1.0,1301.0,2402.0,6099.0,58.0,99.0,14.0,271.0,10144.0,72.72
34655,2018,12,14,22,317.0,239.0,7641.0,4478.0,303.0,1.0,1248.0,1923.0,6099.0,58.0,99.0,13.0,272.0,9887.0,70.86
34656,2018,12,14,23,320.0,240.0,5565.0,3969.0,280.0,1.0,1186.0,1539.0,6101.0,57.0,96.0,15.0,270.0,10038.0,69.13
34657,2018,12,15,0,327.0,232.0,4529.0,3889.0,267.0,77.0,1158.0,1267.0,6098.0,57.0,94.0,15.0,265.0,10301.0,64.12
34658,2018,12,15,1,327.0,217.0,4345.0,3459.0,260.0,172.0,1128.0,1016.0,6099.0,57.0,95.0,15.0,268.0,10155.0,61.15
34659,2018,12,15,2,323.0,201.0,4351.0,3160.0,255.0,324.0,1135.0,898.0,6102.0,56.0,93.0,14.0,271.0,9984.0,56.67
34660,2018,12,15,3,313.0,180.0,4226.0,2850.0,256.0,563.0,1143.0,766.0,6102.0,56.0,92.0,14.0,274.0,10359.0,55.21
34661,2018,12,15,4,311.0,180.0,4069.0,2727.0,256.0,782.0,1152.0,744.0,6102.0,56.0,92.0,15.0,277.0,10556.0,54.69
34662,2018,12,15,5,321.0,178.0,4478.0,2792.0,253.0,725.0,1174.0,887.0,6103.0,55.0,92.0,14.0,279.0,10647.0,56.0
34663,2018,12,15,6,327.0,218.0,4635.0,2890.0,256.0,482.0,1173.0,1062.0,6101.0,57.0,93.0,14.0,275.0,10602.0,60.27
34664,2018,12,15,7,332.0,202.0,4705.0,3208.0,251.0,352.0,1189.0,1369.0,6103.0,57.0,93.0,61.0,283.0,10658.0,61.86
34665,2018,12,15,8,333.0,209.0,4790.0,3509.0,249.0,46.0,1220.0,2071.0,6103.0,57.0,92.0,600.0,288.0,10224.0,68.37
34666,2018,12,15,9,332.0,205.0,4823.0,3678.0,249.0,1.0,1258.0,2389.0,6090.0,56.0,93.0,1377.0,296.0,9879.0,69.92
34667,2018,12,15,10,318.0,241.0,4835.0,3827.0,248.0,1.0,1286.0,2619.0,6087.0,57.0,91.0,2015.0,296.0,9703.0,69.36
34668,2018,12,15,11,311.0,246.0,4831.0,3903.0,247.0,1.0,1298.0,2454.0,6088.0,56.0,95.0,2416.0,296.0,9810.0,68.54
34669,2018,12,15,12,314.0,255.0,4868.0,3943.0,249.0,1.0,1304.0,2208.0,6092.0,56.0,94.0,2354.0,289.0,10012.0,67.99
34670,2018,12,15,13,319.0,233.0,4501.0,3824.0,235.0,1.0,1275.0,1448.0,6087.0,57.0,97.0,2226.0,291.0,10488.0,63.58
34671,2018,12,15,14,317.0,233.0,4400.0,3652.0,227.0,1.0,1306.0,1284.0,6084.0,57.0,98.0,2078.0,290.0,10683.0,63.56
34672,2018,12,15,15,320.0,205.0,4640.0,3501.0,229.0,1.0,1328.0,1604.0,6085.0,57.0,95.0,1479.0,287.0,10408.0,63.85
34673,2018,12,15,16,319.0,235.0,4877.0,3794.0,232.0,1.0,1344.0,1998.0,6086.0,58.0,95.0,560.0,293.0,10170.0,67.74
34674,2018,12,15,17,320.0,240.0,5552.0,3837.0,227.0,1.0,1377.0,2839.0,6098.0,58.0,95.0,71.0,298.0,10112.0,72.48
34675,2018,12,15,18,319.0,240.0,5700.0,3897.0,213.0,1.0,1371.0,3147.0,6103.0,58.0,92.0,30.0,295.0,9911.0,72.84
34676,2018,12,15,19,317.0,217.0,5476.0,3637.0,214.0,1.0,1357.0,2162.0,6090.0,58.0,91.0,30.0,289.0,9757.0,66.61
34677,2018,12,15,20,313.0,235.0,4881.0,3685.0,214.0,1.0,1367.0,2148.0,6091.0,58.0,91.0,30.0,292.0,9239.0,65.37
34678,2018,12,15,21,328.0,240.0,4650.0,3697.0,213.0,1.0,1324.0,2112.0,6091.0,58.0,91.0,23.0,292.0,8943.0,65.76
34679,2018,12,15,22,326.0,238.0,4685.0,3409.0,214.0,1.0,1315.0,2200.0,6091.0,58.0,92.0,13.0,293.0,8752.0,64.76
34680,2018,12,15,23,325.0,221.0,4282.0,2946.0,213.0,113.0,1297.0,2333.0,6089.0,57.0,87.0,13.0,293.0,8720.0,59.68
34681,2018,12,16,0,321.0,210.0,4093.0,2591.0,212.0,769.0,1284.0,1300.0,6094.0,56.0,89.0,14.0,292.0,8862.0,56.25
34682,2018,12,16,1,321.0,214.0,4167.0,2626.0,212.0,1363.0,1278.0,988.0,6104.0,57.0,91.0,15.0,294.0,9072.0,53.88
34683,2018,12,16,2,324.0,188.0,4058.0,2365.0,211.0,2106.0,1263.0,929.0,6106.0,57.0,91.0,13.0,294.0,9104.0,51.5
34684,2018,12,16,3,311.0,180.0,3933.0,2129.0,196.0,2812.0,1210.0,849.0,6107.0,57.0,89.0,13.0,294.0,9313.0,49.72
34685,2018,12,16,4,309.0,183.0,3856.0,2130.0,204.0,2075.0,1274.0,701.0,6105.0,57.0,87.0,13.0,295.0,9624.0,51.97
34686,2018,12,16,5,302.0,185.0,4452.0,2222.0,211.0,1662.0,1288.0,874.0,6104.0,57.0,88.0,14.0,295.0,9783.0,53.64
34687,2018,12,16,6,303.0,181.0,4490.0,2288.0,213.0,1119.0,1304.0,1230.0,6104.0,58.0,87.0,14.0,290.0,10117.0,55.48
34688,2018,12,16,7,305.0,180.0,4109.0,2245.0,211.0,948.0,1316.0,1155.0,6103.0,58.0,88.0,46.0,287.0,11197.0,56.52
34689,2018,12,16,8,300.0,199.0,3956.0,2484.0,211.0,1223.0,1351.0,1706.0,6101.0,58.0,91.0,357.0,287.0,11940.0,62.46
34690,2018,12,16,9,307.0,231.0,4074.0,2643.0,212.0,1125.0,1367.0,1631.0,6100.0,58.0,90.0,855.0,285.0,12802.0,63.38
34691,2018,12,16,10,307.0,236.0,4271.0,2793.0,212.0,843.0,1380.0,1403.0,6100.0,58.0,90.0,1285.0,292.0,13288.0,63.62
34692,2018,12,16,11,308.0,195.0,4153.0,2871.0,197.0,428.0,1289.0,1390.0,6098.0,58.0,88.0,1540.0,292.0,13330.0,62.72
34693,2018,12,16,12,311.0,187.0,4215.0,2939.0,200.0,256.0,1202.0,1327.0,6098.0,58.0,88.0,1600.0,291.0,13679.0,62.71
34694,2018,12,16,13,307.0,179.0,3911.0,2789.0,204.0,43.0,1251.0,1056.0,6097.0,58.0,86.0,1530.0,285.0,14127.0,63.1
34695,2018,12,16,14,307.0,180.0,3831.0,2589.0,209.0,365.0,1353.0,1116.0,6097.0,58.0,84.0,1259.0,277.0,14305.0,59.78
34696,2018,12,16,15,299.0,188.0,3960.0,2600.0,212.0,181.0,1350.0,1338.0,6097.0,57.0,87.0,728.0,282.0,13936.0,62.4
34697,2018,12,16,16,304.0,201.0,3966.0,3153.0,212.0,1.0,1405.0,1894.0,6097.0,57.0,84.0,154.0,287.0,13655.0,66.72
34698,2018,12,16,17,307.0,228.0,4106.0,3551.0,211.0,1.0,1458.0,2718.0,6099.0,57.0,83.0,17.0,292.0,13281.0,72.8
34699,2018,12,16,18,302.0,235.0,4186.0,3706.0,211.0,1.0,1461.0,3159.0,6099.0,58.0,81.0,15.0,290.0,12951.0,73.34
34700,2018,12,16,19,307.0,242.0,4321.0,3822.0,212.0,1.0,1461.0,3113.0,6100.0,58.0,83.0,13.0,290.0,12507.0,73.65
34701,2018,12,16,20,302.0,235.0,4465.0,3772.0,213.0,1.0,1468.0,2378.0,6102.0,58.0,84.0,14.0,294.0,11919.0,69.89
34702,2018,12,16,21,300.0,250.0,4470.0,3668.0,218.0,1.0,1442.0,2778.0,6101.0,58.0,85.0,14.0,293.0,11429.0,70.68
34703,2018,12,16,22,297.0,227.0,4454.0,3373.0,224.0,1.0,1418.0,1538.0,6102.0,57.0,85.0,13.0,293.0,11027.0,62.52
34704,2018,12,16,23,300.0,204.0,4388.0,2815.0,218.0,105.0,1381.0,1019.0,6102.0,57.0,81.0,13.0,291.0,10470.0,56.16
34705,2018,12,17,0,294.0,188.0,4459.0,2518.0,212.0,503.0,1360.0,969.0,6102.0,57.0,81.0,14.0,289.0,9918.0,54.87
34706,2018,12,17,1,296.0,242.0,4265.0,2399.0,210.0,1773.0,1339.0,900.0,6102.0,57.0,83.0,12.0,282.0,9561.0,53.21
34707,2018,12,17,2,298.0,316.0,4414.0,2459.0,220.0,2295.0,1347.0,1004.0,6103.0,57.0,82.0,13.0,287.0,9064.0,52.25
34708,2018,12,17,3,284.0,370.0,4672.0,2845.0,218.0,2244.0,1338.0,1173.0,6102.0,57.0,84.0,15.0,286.0,8167.0,53.03
34709,2018,12,17,4,274.0,381.0,5283.0,3144.0,221.0,1034.0,1334.0,1140.0,6103.0,57.0,82.0,13.0,288.0,7588.0,55.59
34710,2018,12,17,5,272.0,421.0,6808.0,4028.0,222.0,131.0,1366.0,2570.0,6101.0,58.0,82.0,14.0,293.0,6985.0,68.21
34711,2018,12,17,6,267.0,454.0,8547.0,4699.0,236.0,0.0,1378.0,4184.0,6100.0,65.0,85.0,14.0,290.0,6631.0,72.25
